secid,date,days,forward_price,premium,impl_volatility,delta,cp_flag,ticker,index_flag
117801,20090220,30,46.421429,5.265644,0.936664,0.553404,C,VIX,1
117801,20090220,60,44.27,6.617305,0.833794,0.567113,C,VIX,1
117801,20090220,91,41.878572,7.417169,0.75981,0.575225,C,VIX,1
117801,20090220,122,40.850001,8.245696,0.730559,0.583628,C,VIX,1
117801,20090220,152,40.25,8.97703,0.713549,0.591045,C,VIX,1
117801,20090220,30,46.421429,5.373211,0.955917,-0.445505,P,VIX,1
117801,20090220,60,44.27,6.704592,0.8449,-0.432002,P,VIX,1
117801,20090220,91,41.878572,7.555083,0.774114,-0.423376,P,VIX,1
117801,20090220,122,40.850001,8.434835,0.747577,-0.414454,P,VIX,1
117801,20090220,152,40.25,9.218677,0.733114,-0.406504,P,VIX,1
117801,20090223,30,48.5125,5.945891,0.991292,0.556498,C,VIX,1
117801,20090223,60,46.012858,7.052357,0.832534,0.567012,C,VIX,1
117801,20090223,91,43.173215,7.966794,0.764681,0.575701,C,VIX,1
117801,20090223,122,41.67143,8.771446,0.728071,0.583347,C,VIX,1
117801,20090223,152,40.755358,9.465567,0.704759,0.589943,C,VIX,1
117801,20090223,30,48.5125,5.929442,0.988531,-0.443658,P,VIX,1
117801,20090223,60,46.012858,7.018689,0.828522,-0.433308,P,VIX,1
117801,20090223,91,43.173215,7.983648,0.766318,-0.424139,P,VIX,1
117801,20090223,122,41.67143,8.883091,0.737478,-0.415592,P,VIX,1
117801,20090223,152,40.755358,9.642071,0.718136,-0.40838,P,VIX,1
117801,20090224,30,44.328572,4.73495,0.912668,0.552044,C,VIX,1
117801,20090224,60,43.128573,5.754993,0.785456,0.563256,C,VIX,1
117801,20090224,91,40.975001,6.397445,0.709698,0.570317,C,VIX,1
117801,20090224,122,39.905716,7.094799,0.680573,0.577982,C,VIX,1
117801,20090224,152,39.057144,7.695218,0.662084,0.584581,C,VIX,1
117801,20090224,30,44.328572,4.721404,0.910042,-0.448105,P,VIX,1
117801,20090224,60,43.128573,5.807388,0.792668,-0.436169,P,VIX,1
117801,20090224,91,40.975001,6.452606,0.715883,-0.429077,P,VIX,1
117801,20090224,122,39.905716,7.049678,0.676189,-0.422514,P,VIX,1
117801,20090224,152,39.057144,7.614254,0.655012,-0.416308,P,VIX,1
117801,20090225,30,43.385715,4.627268,0.90826,0.551794,C,VIX,1
117801,20090225,60,42.527143,5.575716,0.774869,0.56241,C,VIX,1
117801,20090225,91,40.7375,6.199944,0.700319,0.569397,C,VIX,1
117801,20090225,122,39.92857,6.833815,0.667408,0.576492,C,VIX,1
117801,20090225,152,39.285714,7.404707,0.648586,0.582882,C,VIX,1
117801,20090225,30,43.385715,4.491542,0.881474,-0.449725,P,VIX,1
117801,20090225,60,42.527143,5.537348,0.769494,-0.438019,P,VIX,1
117801,20090225,91,40.7375,6.208525,0.701298,-0.430507,P,VIX,1
117801,20090225,122,39.92857,6.832053,0.667233,-0.423527,P,VIX,1
117801,20090225,152,39.285714,7.426517,0.650524,-0.416874,P,VIX,1
117801,20090226,30,43.910714,4.419525,0.867462,0.54948,C,VIX,1
117801,20090226,60,42.927142,5.48823,0.762785,0.561445,C,VIX,1
117801,20090226,91,41.149999,6.22247,0.703048,0.569665,C,VIX,1
117801,20090226,122,40.461429,6.829311,0.667114,0.576459,C,VIX,1
117801,20090226,152,39.835714,7.426944,0.65071,0.58315,C,VIX,1
117801,20090226,30,43.910714,4.482717,0.879931,-0.449813,P,VIX,1
117801,20090226,60,42.927142,5.502661,0.764807,-0.438394,P,VIX,1
117801,20090226,91,41.149999,6.14107,0.693758,-0.431246,P,VIX,1
117801,20090226,122,40.461429,6.735498,0.657837,-0.424591,P,VIX,1
117801,20090226,152,39.835714,7.309375,0.64026,-0.418166,P,VIX,1
117801,20090227,30,44.23393,4.660932,0.881563,0.55028,C,VIX,1
117801,20090227,60,43.082858,5.757654,0.771121,0.562111,C,VIX,1
117801,20090227,91,41.458929,6.46549,0.703879,0.569746,C,VIX,1
117801,20090227,122,40.744286,7.062125,0.664672,0.576183,C,VIX,1
117801,20090227,152,40.112499,7.646239,0.645421,0.582484,C,VIX,1
117801,20090227,30,44.23393,4.617272,0.873262,-0.450191,P,VIX,1
117801,20090227,60,43.082858,5.750779,0.770193,-0.437964,P,VIX,1
117801,20090227,91,41.458929,6.507534,0.708504,-0.4298,P,VIX,1
117801,20090227,122,40.744286,7.147861,0.672844,-0.422893,P,VIX,1
117801,20090227,152,40.112499,7.772885,0.656271,-0.41615,P,VIX,1
117801,20090302,30,46.949999,5.557154,0.925555,0.552774,C,VIX,1
117801,20090302,60,44.724286,6.926857,0.817111,0.565782,C,VIX,1
117801,20090302,91,42.72143,7.738851,0.742118,0.573493,C,VIX,1
117801,20090302,122,41.807143,8.345412,0.69182,0.579254,C,VIX,1
117801,20090302,152,40.832142,8.989624,0.668365,0.585372,C,VIX,1
117801,20090302,30,46.949999,5.461084,0.909463,-0.448138,P,VIX,1
117801,20090302,60,44.724286,6.816825,0.804015,-0.435263,P,VIX,1
117801,20090302,91,42.72143,7.644302,0.732948,-0.427405,P,VIX,1
117801,20090302,122,41.807143,8.248816,0.683706,-0.421664,P,VIX,1
117801,20090302,152,40.832142,8.872963,0.659558,-0.415736,P,VIX,1
117801,20090303,30,47.325,5.102263,0.878235,0.550091,C,VIX,1
117801,20090303,60,45.062857,6.320371,0.770357,0.56205,C,VIX,1
117801,20090303,91,42.933929,7.153254,0.708773,0.570226,C,VIX,1
117801,20090303,122,41.821428,7.776428,0.666101,0.576344,C,VIX,1
117801,20090303,152,40.882142,8.410742,0.646118,0.582572,C,VIX,1
117801,20090303,30,47.325,5.136052,0.884082,-0.449577,P,VIX,1
117801,20090303,60,45.062857,6.466148,0.788275,-0.436519,P,VIX,1
117801,20090303,91,42.933929,7.303877,0.723859,-0.428295,P,VIX,1
117801,20090303,122,41.821428,7.947178,0.680915,-0.421979,P,VIX,1
117801,20090303,152,40.882142,8.631199,0.663311,-0.415264,P,VIX,1
117801,20090304,30,43.692858,4.620414,0.851515,0.548575,C,VIX,1
117801,20090304,60,41.691429,5.807968,0.757965,0.561059,C,VIX,1
117801,20090304,91,40.174999,6.589006,0.699027,0.56927,C,VIX,1
117801,20090304,122,39.532857,7.152581,0.655954,0.575195,C,VIX,1
117801,20090304,152,38.735714,7.743591,0.636888,0.581409,C,VIX,1
117801,20090304,30,43.692858,4.77719,0.880559,-0.449777,P,VIX,1
117801,20090304,60,41.691429,5.847922,0.763221,-0.438521,P,VIX,1
117801,20090304,91,40.174999,6.682869,0.709089,-0.429743,P,VIX,1
117801,20090304,122,39.532857,7.263253,0.666229,-0.423641,P,VIX,1
117801,20090304,152,38.735714,7.831253,0.644202,-0.41767,P,VIX,1
117801,20090305,30,45.589286,5.135692,0.897485,0.551183,C,VIX,1
117801,20090305,60,42.984286,6.240782,0.772194,0.562196,C,VIX,1
117801,20090305,91,40.919643,7.111727,0.715403,0.570876,C,VIX,1
117801,20090305,122,39.865714,7.71264,0.670702,0.576865,C,VIX,1
117801,20090305,152,39.085714,8.314655,0.648446,0.582865,C,VIX,1
117801,20090305,30,45.589286,5.015091,0.876297,-0.450019,P,VIX,1
117801,20090305,60,42.984286,6.211638,0.768559,-0.438094,P,VIX,1
117801,20090305,91,40.919643,7.040748,0.708188,-0.429831,P,VIX,1
117801,20090305,122,39.865714,7.565063,0.657711,-0.424606,P,VIX,1
117801,20090305,152,39.085714,8.135156,0.634248,-0.418924,P,VIX,1
117801,20090306,30,45.042859,5.039661,0.89569,0.551081,C,VIX,1
117801,20090306,60,42.578573,6.084763,0.765657,0.561674,C,VIX,1
117801,20090306,91,40.657143,6.958867,0.711909,0.570534,C,VIX,1
117801,20090306,122,39.82857,7.550296,0.667728,0.576528,C,VIX,1
117801,20090306,152,39.125,8.16039,0.647235,0.582712,C,VIX,1
117801,20090306,30,45.042859,4.875296,0.866325,-0.450585,P,VIX,1
117801,20090306,60,42.578573,5.957085,0.749466,-0.43962,P,VIX,1
117801,20090306,91,40.657143,6.881024,0.703863,-0.430255,P,VIX,1
117801,20090306,122,39.82857,7.507672,0.663911,-0.423904,P,VIX,1
117801,20090306,152,39.125,8.124566,0.644352,-0.417651,P,VIX,1
117801,20090309,30,45.437501,5.180578,0.914354,0.552139,C,VIX,1
117801,20090309,60,42.862857,6.114155,0.763921,0.561535,C,VIX,1
117801,20090309,91,40.81607,6.975074,0.708505,0.5702,C,VIX,1
117801,20090309,122,39.972857,7.607958,0.668092,0.57657,C,VIX,1
117801,20090309,152,39.051785,8.262488,0.650767,0.583157,C,VIX,1
117801,20090309,30,45.437501,5.054452,0.89197,-0.44913,P,VIX,1
117801,20090309,60,42.862857,6.118264,0.764439,-0.438423,P,VIX,1
117801,20090309,91,40.81607,7.062824,0.717514,-0.428917,P,VIX,1
117801,20090309,122,39.972857,7.675231,0.674074,-0.422753,P,VIX,1
117801,20090309,152,39.051785,8.310375,0.654596,-0.416361,P,VIX,1
117801,20090310,30,41.932142,4.315635,0.852532,0.548632,C,VIX,1
117801,20090310,60,39.782857,5.214754,0.729264,0.558764,C,VIX,1
117801,20090310,91,38.200001,6.058627,0.68887,0.568274,C,VIX,1
117801,20090310,122,37.472858,6.665825,0.655257,0.575116,C,VIX,1
117801,20090310,152,36.671428,7.27793,0.641693,0.582014,C,VIX,1
117801,20090310,30,41.932142,4.340763,0.857521,-0.451084,P,VIX,1
117801,20090310,60,39.782857,5.280657,0.738549,-0.440493,P,VIX,1
117801,20090310,91,38.200001,6.031891,0.6858,-0.432027,P,VIX,1
117801,20090310,122,37.472858,6.520688,0.640824,-0.426519,P,VIX,1
117801,20090310,152,36.671428,7.055062,0.621772,-0.420497,P,VIX,1
117801,20090311,30,41.787499,4.140879,0.832168,0.547476,C,VIX,1
117801,20090311,60,39.77857,4.982565,0.708794,0.557126,C,VIX,1
117801,20090311,91,38.149999,5.794681,0.670165,0.566438,C,VIX,1
117801,20090311,122,37.438571,6.381976,0.638091,0.573171,C,VIX,1
117801,20090311,152,36.503572,6.98464,0.626355,0.580081,C,VIX,1
117801,20090311,30,41.787499,4.156041,0.83523,-0.45235,P,VIX,1
117801,20090311,60,39.77857,5.097008,0.72519,-0.441561,P,VIX,1
117801,20090311,91,38.149999,5.937635,0.686859,-0.431923,P,VIX,1
117801,20090311,122,37.438571,6.543931,0.654476,-0.424972,P,VIX,1
117801,20090311,152,36.503572,7.174114,0.64359,-0.417747,P,VIX,1
117801,20090312,30,41.099998,3.726158,0.792838,0.545242,C,VIX,1
117801,20090312,60,39.242856,4.552807,0.685726,0.555279,C,VIX,1
117801,20090312,91,37.696429,5.318013,0.651161,0.56457,C,VIX,1
117801,20090312,122,37.164285,5.885516,0.623013,0.571461,C,VIX,1
117801,20090312,152,36.192856,6.483085,0.615542,0.578716,C,VIX,1
117801,20090312,30,41.099998,3.660449,0.778799,-0.455555,P,VIX,1
117801,20090312,60,39.242856,4.569133,0.688201,-0.444522,P,VIX,1
117801,20090312,91,37.696429,5.353577,0.655554,-0.434998,P,VIX,1
117801,20090312,122,37.164285,5.95813,0.630785,-0.427657,P,VIX,1
117801,20090312,152,36.192856,6.551842,0.622158,-0.420449,P,VIX,1
117801,20090313,30,41.65357,3.679559,0.760985,0.543432,C,VIX,1
117801,20090313,60,39.710001,4.611571,0.675162,0.554433,C,VIX,1
117801,20090313,91,38.369644,5.407371,0.643593,0.563826,C,VIX,1
117801,20090313,122,37.531428,6.05979,0.623599,0.571527,C,VIX,1
117801,20090313,152,36.5125,6.686287,0.617172,0.578922,C,VIX,1
117801,20090313,30,41.65357,3.759774,0.777643,-0.455621,P,VIX,1
117801,20090313,60,39.710001,4.74617,0.694997,-0.443978,P,VIX,1
117801,20090313,91,38.369644,5.490182,0.653537,-0.435196,P,VIX,1
117801,20090313,122,37.531428,6.084258,0.626144,-0.428184,P,VIX,1
117801,20090313,152,36.5125,6.693723,0.617868,-0.42099,P,VIX,1
117801,20090316,30,43.099998,3.966919,0.794673,0.545347,C,VIX,1
117801,20090316,60,40.52857,4.913241,0.696774,0.556164,C,VIX,1
117801,20090316,91,38.800001,5.716993,0.659115,0.565352,C,VIX,1
117801,20090316,122,37.954285,6.287933,0.626694,0.571879,C,VIX,1
117801,20090316,152,36.9,6.889164,0.615818,0.578751,C,VIX,1
117801,20090316,30,43.099998,4.069014,0.815218,-0.453486,P,VIX,1
117801,20090316,60,40.52857,5.030522,0.713522,-0.442495,P,VIX,1
117801,20090316,91,38.800001,5.744386,0.662302,-0.434335,P,VIX,1
117801,20090316,122,37.954285,6.317059,0.62963,-0.427789,P,VIX,1
117801,20090316,152,36.9,6.921562,0.618753,-0.420878,P,VIX,1
117801,20090317,30,41.237142,3.516638,0.755076,0.543096,C,VIX,1
117801,20090317,60,39.351427,4.33479,0.658807,0.553122,C,VIX,1
117801,20090317,91,38.232144,5.029066,0.621271,0.561631,C,VIX,1
117801,20090317,122,37.557144,5.613355,0.599499,0.568791,C,VIX,1
117801,20090317,152,36.378572,6.202421,0.594113,0.57601,C,VIX,1
117801,20090317,30,41.237142,3.441918,0.738971,-0.45782,P,VIX,1
117801,20090317,60,39.351427,4.263659,0.647933,-0.447749,P,VIX,1
117801,20090317,91,38.232144,5.030712,0.621476,-0.438349,P,VIX,1
117801,20090317,122,37.557144,5.579955,0.595896,-0.431618,P,VIX,1
117801,20090317,152,36.378572,6.159092,0.589912,-0.424521,P,VIX,1
117801,20090318,30,40.847144,3.414716,0.746703,0.54262,C,VIX,1
117801,20090318,60,39.304287,4.161344,0.644044,0.551939,C,VIX,1
117801,20090318,91,38.450001,4.780781,0.601357,0.55967,C,VIX,1
117801,20090318,122,37.962859,5.346502,0.581374,0.566731,C,VIX,1
117801,20090318,152,36.832143,5.940962,0.579408,0.574151,C,VIX,1
117801,20090318,30,40.847144,3.391364,0.741577,-0.457671,P,VIX,1
117801,20090318,60,39.304287,4.006974,0.620024,-0.449988,P,VIX,1
117801,20090318,91,38.450001,4.755041,0.598095,-0.440651,P,VIX,1
117801,20090318,122,37.962859,5.378813,0.584921,-0.432866,P,VIX,1
117801,20090318,152,36.832143,5.973493,0.582618,-0.425443,P,VIX,1
117801,20090319,30,43.515715,3.769565,0.756021,0.54315,C,VIX,1
117801,20090319,60,41.672856,4.47186,0.634692,0.551189,C,VIX,1
117801,20090319,91,40.180001,5.226296,0.602927,0.559825,C,VIX,1
117801,20090319,122,39.56,5.845852,0.583007,0.566917,C,VIX,1
117801,20090319,152,38.198216,6.487409,0.580276,0.574261,C,VIX,1
117801,20090319,30,43.515715,3.871318,0.776512,-0.455685,P,VIX,1
117801,20090319,60,41.672856,4.547851,0.645539,-0.447941,P,VIX,1
117801,20090319,91,40.180001,5.278663,0.609015,-0.439576,P,VIX,1
117801,20090319,122,39.56,5.861248,0.584557,-0.432907,P,VIX,1
117801,20090319,152,38.198216,6.473255,0.578995,-0.425901,P,VIX,1
117801,20090320,30,46.752857,3.878662,0.740379,0.54226,C,VIX,1
117801,20090320,60,44.524286,4.703136,0.635374,0.551244,C,VIX,1
117801,20090320,91,42.445714,5.583315,0.613173,0.560834,C,VIX,1
117801,20090320,122,41.604285,6.192503,0.587883,0.567471,C,VIX,1
117801,20090320,152,39.849998,6.849341,0.583179,0.574628,C,VIX,1
117801,20090320,30,46.752857,4.007453,0.765061,-0.456336,P,VIX,1
117801,20090320,60,44.524286,4.799487,0.648466,-0.447707,P,VIX,1
117801,20090320,91,42.445714,5.584322,0.613285,-0.439155,P,VIX,1
117801,20090320,122,41.604285,6.241041,0.592536,-0.432,P,VIX,1
117801,20090320,152,39.849998,6.901763,0.587696,-0.424801,P,VIX,1
117801,20090323,30,43.029999,3.714907,0.752802,0.542967,C,VIX,1
117801,20090323,60,41.664286,4.176459,0.598755,0.548305,C,VIX,1
117801,20090323,91,40.407142,4.935076,0.575061,0.557079,C,VIX,1
117801,20090323,122,39.512499,5.523538,0.556362,0.563885,C,VIX,1
117801,20090323,152,38.414286,6.034924,0.545049,0.5698,C,VIX,1
117801,20090323,30,43.029999,3.797112,0.769527,-0.456082,P,VIX,1
117801,20090323,60,41.664286,4.229366,0.606378,-0.451083,P,VIX,1
117801,20090323,91,40.407142,4.983732,0.580771,-0.442358,P,VIX,1
117801,20090323,122,39.512499,5.557114,0.559774,-0.435726,P,VIX,1
117801,20090323,152,38.414286,6.005995,0.542409,-0.430534,P,VIX,1
117801,20090324,30,43.6,3.640656,0.742873,0.542402,C,VIX,1
117801,20090324,60,42.110714,4.019893,0.58025,0.546819,C,VIX,1
117801,20090324,91,40.795715,4.756627,0.558029,0.5554,C,VIX,1
117801,20090324,122,39.974999,5.266032,0.53395,0.561333,C,VIX,1
117801,20090324,152,38.857143,5.780755,0.525552,0.567328,C,VIX,1
117801,20090324,30,43.6,3.701451,0.755326,-0.45689,P,VIX,1
117801,20090324,60,42.110714,4.047289,0.584223,-0.452862,P,VIX,1
117801,20090324,91,40.795715,4.763317,0.558819,-0.444522,P,VIX,1
117801,20090324,122,39.974999,5.367873,0.544361,-0.437481,P,VIX,1
117801,20090324,152,38.857143,5.931325,0.539378,-0.430919,P,VIX,1
117801,20090325,30,42.415714,3.743112,0.776206,0.544297,C,VIX,1
117801,20090325,60,41.314286,4.019422,0.589564,0.547567,C,VIX,1
117801,20090325,91,40.38,4.643398,0.553484,0.554951,C,VIX,1
117801,20090325,122,39.766073,5.160664,0.53167,0.561073,C,VIX,1
117801,20090325,152,38.525001,5.676767,0.524393,0.567181,C,VIX,1
117801,20090325,30,42.415714,3.671994,0.761399,-0.456544,P,VIX,1
117801,20090325,60,41.314286,4.059862,0.595524,-0.451954,P,VIX,1
117801,20090325,91,40.38,4.654697,0.55484,-0.444915,P,VIX,1
117801,20090325,122,39.766073,5.172329,0.532882,-0.438789,P,VIX,1
117801,20090325,152,38.525001,5.684798,0.525142,-0.432724,P,VIX,1
117801,20090326,30,41.164286,3.395234,0.736888,0.542062,C,VIX,1
117801,20090326,60,40.333929,3.70333,0.568542,0.545879,C,VIX,1
117801,20090326,91,39.674285,4.206277,0.52469,0.552109,C,VIX,1
117801,20090326,122,39.078571,4.717205,0.508572,0.558439,C,VIX,1
117801,20090326,152,37.942856,5.237569,0.506316,0.564886,C,VIX,1
117801,20090326,30,41.164286,3.33911,0.724662,-0.458633,P,VIX,1
117801,20090326,60,40.333929,3.71206,0.569888,-0.454013,P,VIX,1
117801,20090326,91,39.674285,4.340638,0.541551,-0.446226,P,VIX,1
117801,20090326,122,39.078571,4.80217,0.5178,-0.440508,P,VIX,1
117801,20090326,152,37.942856,5.288738,0.511307,-0.43448,P,VIX,1
117801,20090327,30,42.525714,3.190412,0.680776,0.53887,C,VIX,1
117801,20090327,60,41.42857,3.750723,0.566267,0.545696,C,VIX,1
117801,20090327,91,40.645714,4.303504,0.527942,0.552431,C,VIX,1
117801,20090327,122,40.039286,4.807202,0.509695,0.558567,C,VIX,1
117801,20090327,152,39.112499,5.298507,0.503697,0.564553,C,VIX,1
117801,20090327,30,42.525714,3.304807,0.705267,-0.459737,P,VIX,1
117801,20090327,60,41.42857,3.839491,0.57973,-0.453223,P,VIX,1
117801,20090327,91,40.645714,4.432995,0.543925,-0.445992,P,VIX,1
117801,20090327,122,40.039286,4.908043,0.520467,-0.440204,P,VIX,1
117801,20090327,152,39.112499,5.403906,0.513808,-0.434163,P,VIX,1
117801,20090330,30,45.429999,3.480961,0.669342,0.538219,C,VIX,1
117801,20090330,60,43.616071,4.594567,0.625424,0.550445,C,VIX,1
117801,20090330,91,42.391429,5.061097,0.55973,0.555568,C,VIX,1
117801,20090330,122,41.428571,5.586128,0.533944,0.561332,C,VIX,1
117801,20090330,152,40.25,6.129271,0.525298,0.567295,C,VIX,1
117801,20090330,30,45.429999,3.531592,0.679108,-0.461225,P,VIX,1
117801,20090330,60,43.616071,4.589782,0.624769,-0.449607,P,VIX,1
117801,20090330,91,42.391429,5.038293,0.557192,-0.444683,P,VIX,1
117801,20090330,122,41.428571,5.591301,0.534443,-0.438611,P,VIX,1
117801,20090330,152,40.25,6.156135,0.527623,-0.43241,P,VIX,1
117801,20090331,30,44.578571,3.203242,0.63538,0.536285,C,VIX,1
117801,20090331,60,43.521429,4.274027,0.600117,0.548414,C,VIX,1
117801,20090331,91,42.378571,4.772659,0.544477,0.554063,C,VIX,1
117801,20090331,122,41.3,5.302622,0.522836,0.560066,C,VIX,1
117801,20090331,152,40.035713,5.847054,0.516927,0.566233,C,VIX,1
117801,20090331,30,44.578571,3.238908,0.642474,-0.463311,P,VIX,1
117801,20090331,60,43.521429,4.288469,0.602155,-0.451422,P,VIX,1
117801,20090331,91,42.378571,4.828119,0.550844,-0.445309,P,VIX,1
117801,20090331,122,41.3,5.413682,0.533873,-0.438676,P,VIX,1
117801,20090331,152,40.035713,5.952546,0.526343,-0.432572,P,VIX,1
117801,20090401,30,43.467144,2.950782,0.610988,0.534896,C,VIX,1
117801,20090401,60,42.758929,3.863875,0.566242,0.545694,C,VIX,1
117801,20090401,91,41.68,4.366319,0.519893,0.551636,C,VIX,1
117801,20090401,122,40.753572,4.918098,0.506134,0.558161,C,VIX,1
117801,20090401,152,39.585714,5.429985,0.501033,0.564215,C,VIX,1
117801,20090401,30,43.467144,2.961339,0.61318,-0.464979,P,VIX,1
117801,20090401,60,42.758929,3.920248,0.57454,-0.453639,P,VIX,1
117801,20090401,91,41.68,4.386005,0.522251,-0.448131,P,VIX,1
117801,20090401,122,40.753572,4.887874,0.503002,-0.442196,P,VIX,1
117801,20090401,152,39.585714,5.389125,0.49723,-0.436269,P,VIX,1
117801,20090402,30,42.731429,3.007311,0.626289,0.535767,C,VIX,1
117801,20090402,60,42.221428,3.910796,0.576436,0.546513,C,VIX,1
117801,20090402,91,41.592856,4.371154,0.52346,0.551988,C,VIX,1
117801,20090402,122,40.758929,4.884898,0.505584,0.558098,C,VIX,1
117801,20090402,152,39.744643,5.380358,0.499273,0.563991,C,VIX,1
117801,20090402,30,42.731429,2.968395,0.618163,-0.464696,P,VIX,1
117801,20090402,60,42.221428,3.900138,0.574857,-0.453614,P,VIX,1
117801,20090402,91,41.592856,4.389975,0.525727,-0.447788,P,VIX,1
117801,20090402,122,40.758929,4.898107,0.506961,-0.441745,P,VIX,1
117801,20090402,152,39.744643,5.410599,0.502104,-0.435649,P,VIX,1
117801,20090403,30,41.751429,2.703189,0.59606,0.534045,C,VIX,1
117801,20090403,60,41.544642,3.514016,0.548362,0.544257,C,VIX,1
117801,20090403,91,41.067142,3.980071,0.504619,0.550127,C,VIX,1
117801,20090403,122,40.335714,4.51869,0.495176,0.55691,C,VIX,1
117801,20090403,152,39.400002,5.026751,0.493909,0.563309,C,VIX,1
117801,20090403,30,41.751429,2.648747,0.584027,-0.46664,P,VIX,1
117801,20090403,60,41.544642,3.5095,0.547655,-0.4558,P,VIX,1
117801,20090403,91,41.067142,3.983442,0.505049,-0.449831,P,VIX,1
117801,20090403,122,40.335714,4.453806,0.488018,-0.443907,P,VIX,1
117801,20090403,152,39.400002,4.924324,0.483762,-0.437981,P,VIX,1
117801,20090406,30,42.070001,2.886934,0.617501,0.535267,C,VIX,1
117801,20090406,60,41.864287,3.646825,0.552001,0.54455,C,VIX,1
117801,20090406,91,41.46,4.137432,0.508829,0.550543,C,VIX,1
117801,20090406,122,40.630356,4.639909,0.493166,0.556681,C,VIX,1
117801,20090406,152,39.746428,5.138712,0.489701,0.562774,C,VIX,1
117801,20090406,30,42.070001,2.895053,0.619242,-0.464634,P,VIX,1
117801,20090406,60,41.864287,3.687182,0.558135,-0.454957,P,VIX,1
117801,20090406,91,41.46,4.184066,0.514595,-0.448888,P,VIX,1
117801,20090406,122,40.630356,4.682236,0.497696,-0.442802,P,VIX,1
117801,20090406,152,39.746428,5.14353,0.490164,-0.437167,P,VIX,1
117801,20090407,30,42.152858,2.742687,0.594434,0.533953,C,VIX,1
117801,20090407,60,42.176786,3.459478,0.53056,0.542826,C,VIX,1
117801,20090407,91,41.742857,3.966251,0.494223,0.549099,C,VIX,1
117801,20090407,122,40.892858,4.488612,0.4834,0.555566,C,VIX,1
117801,20090407,152,39.982143,4.97639,0.480499,0.561604,C,VIX,1
117801,20090407,30,42.152858,2.790178,0.604752,-0.46546,P,VIX,1
117801,20090407,60,42.176786,3.520196,0.539908,-0.456422,P,VIX,1
117801,20090407,91,41.742857,4.068673,0.507053,-0.449633,P,VIX,1
117801,20090407,122,40.892858,4.557109,0.490826,-0.443586,P,VIX,1
117801,20090407,152,39.982143,5.003865,0.483173,-0.438056,P,VIX,1
117801,20090408,30,41.224285,2.459137,0.554018,0.531649,C,VIX,1
117801,20090408,60,41.292858,3.239941,0.516535,0.541698,C,VIX,1
117801,20090408,91,41.030001,3.75224,0.486049,0.548291,C,VIX,1
117801,20090408,122,40.403571,4.25529,0.476393,0.554766,C,VIX,1
117801,20090408,152,39.8125,4.711556,0.472901,0.560638,C,VIX,1
117801,20090408,30,41.224285,2.489777,0.560935,-0.467957,P,VIX,1
117801,20090408,60,41.292858,3.197093,0.50968,-0.458853,P,VIX,1
117801,20090408,91,41.030001,3.779397,0.489584,-0.451359,P,VIX,1
117801,20090408,122,40.403571,4.296015,0.480982,-0.44471,P,VIX,1
117801,20090408,152,39.8125,4.738172,0.475594,-0.43902,P,VIX,1
117801,20090409,30,39.397144,2.274492,0.544944,0.531132,C,VIX,1
117801,20090409,60,39.764287,2.787547,0.472495,0.538154,C,VIX,1
117801,20090409,91,39.731429,3.374163,0.464735,0.546183,C,VIX,1
117801,20090409,122,39.364287,3.891168,0.463215,0.55326,C,VIX,1
117801,20090409,152,38.864286,4.322744,0.461345,0.559167,C,VIX,1
117801,20090409,30,39.397144,2.24006,0.536678,-0.469339,P,VIX,1
117801,20090409,60,39.764287,2.845018,0.482267,-0.461059,P,VIX,1
117801,20090409,91,39.731429,3.349606,0.461338,-0.454153,P,VIX,1
117801,20090409,122,39.364287,3.834624,0.456445,-0.447514,P,VIX,1
117801,20090409,152,38.864286,4.266685,0.455319,-0.4416,P,VIX,1
117801,20090413,30,39.17,2.53989,0.588028,0.533588,C,VIX,1
117801,20090413,60,39.535714,3.07124,0.50306,0.540614,C,VIX,1
117801,20090413,91,39.61143,3.557404,0.473426,0.547043,C,VIX,1
117801,20090413,122,39.257144,4.063196,0.467344,0.553732,C,VIX,1
117801,20090413,152,38.807143,4.520766,0.466182,0.559783,C,VIX,1
117801,20090413,30,39.17,2.591309,0.599962,-0.465732,P,VIX,1
117801,20090413,60,39.535714,3.097281,0.507341,-0.459042,P,VIX,1
117801,20090413,91,39.61143,3.612103,0.480741,-0.452234,P,VIX,1
117801,20090413,122,39.257144,4.119648,0.473878,-0.445522,P,VIX,1
117801,20090413,152,38.807143,4.559048,0.47016,-0.439711,P,VIX,1
117801,20090414,30,39.299998,2.48554,0.57756,0.532991,C,VIX,1
117801,20090414,60,39.599998,3.086656,0.50748,0.54097,C,VIX,1
117801,20090414,91,39.599998,3.585126,0.478915,0.547586,C,VIX,1
117801,20090414,122,39.189284,4.080837,0.471141,0.554166,C,VIX,1
117801,20090414,152,38.876784,4.520573,0.467907,0.560002,C,VIX,1
117801,20090414,30,39.299998,2.552033,0.593047,-0.466126,P,VIX,1
117801,20090414,60,39.599998,3.121616,0.513248,-0.458566,P,VIX,1
117801,20090414,91,39.599998,3.610688,0.482346,-0.452075,P,VIX,1
117801,20090414,122,39.189284,4.096887,0.473006,-0.445621,P,VIX,1
117801,20090414,152,38.876784,4.526093,0.468483,-0.439924,P,VIX,1
117801,20090415,30,38.424285,2.365911,0.57255,0.532705,C,VIX,1
117801,20090415,60,38.799999,2.870455,0.491452,0.53968,C,VIX,1
117801,20090415,91,38.880001,3.425945,0.476619,0.547359,C,VIX,1
